Ticker,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Return_Pct,Reason,Days_Held,TP_Price,SL_Price
2327,2023-10-18,2023-10-26,106.22,99.56,-0.0691,🔴 停損,6,115.11,99.56
1519,2023-10-19,2023-11-01,193.42,160.27,-0.1771,🔴 停損,9,237.63,160.27
3035,2023-10-24,2023-11-01,327.14,285.61,-0.1329,🔴 停損,6,382.5,285.61
3036,2023-10-04,2023-11-03,99.35,112.28,0.1224,⚪ 時間到期,20,117.42,85.8
2454,2023-10-12,2023-11-07,730.15,798.54,0.0862,🟢 停利,18,798.54,678.86
6669,2023-10-26,2023-11-13,492.37,589.81,0.1897,🟢 停利,12,589.81,419.28
2891,2023-11-01,2023-11-14,21.4,22.72,0.0543,🟢 停利,9,22.72,20.41
2345,2023-10-18,2023-11-15,475.75,512.72,0.0703,⚪ 時間到期,20,562.64,410.58
2449,2023-10-18,2023-11-15,73.87,74.6,0.0029,⚪ 時間到期,20,84.27,66.07
2606,2023-10-18,2023-11-15,40.81,38.81,-0.0554,⚪ 時間到期,20,46.25,36.73
3036,2023-11-07,2023-11-16,120.93,106.98,-0.1214,🔴 停損,7,139.52,106.98
2886,2023-10-20,2023-11-17,32.55,33.91,0.0344,⚪ 時間到期,20,34.51,31.09
3443,2023-10-23,2023-11-20,1492.71,1666.09,0.1085,⚪ 時間到期,20,1778.33,1278.5
2458,2023-11-01,2023-11-29,124.69,130.98,0.0433,⚪ 時間到期,20,140.73,112.65
6415,2023-11-16,2023-11-30,369.38,433.29,0.165,🟢 停利,10,433.29,321.46
3034,2023-11-03,2023-12-01,418.03,438.23,0.0412,⚪ 時間到期,20,455.75,389.74
2385,2023-11-13,2023-12-04,124.83,139.82,0.1124,🟢 停利,15,139.82,113.6
6669,2023-11-15,2023-12-05,604.55,522.6,-0.1415,🔴 停損,14,713.82,522.6
1519,2023-12-05,2023-12-07,222.71,265.47,0.1839,🟢 停利,2,265.47,190.64
2204,2023-11-20,2023-12-11,88.12,98.32,0.1081,🟢 停利,15,98.32,80.47
6285,2023-11-14,2023-12-12,125.39,143.34,0.1353,🟢 停利,20,143.34,111.93
2603,2023-11-15,2023-12-12,88.07,96.18,0.0846,🟢 停利,19,96.18,81.99
3661,2023-11-15,2023-12-13,3258.94,3552.54,0.0826,⚪ 時間到期,20,3848.76,2816.58
2385,2023-12-04,2023-12-14,137.62,155.83,0.1246,🟢 停利,8,155.83,123.95
2618,2023-11-17,2023-12-15,27.74,27.07,-0.0307,⚪ 時間到期,20,31.01,25.28
6285,2023-12-14,2023-12-21,154.46,139.42,-0.1036,🔴 停損,5,174.52,139.42
2605,2023-12-11,2023-12-25,25.97,23.01,-0.12,🔴 停損,10,29.91,23.01
3035,2023-11-29,2023-12-27,346.38,348.44,-0.0009,⚪ 時間到期,20,406.36,301.39
6415,2023-11-30,2023-12-28,427.76,480.26,0.1151,⚪ 時間到期,20,500.78,373.0
2368,2023-12-01,2023-12-29,217.24,207.96,-0.0493,⚪ 時間到期,20,254.16,189.55
2204,2023-12-12,2024-01-04,99.29,89.29,-0.1069,🔴 停損,16,112.64,89.29
1519,2023-12-07,2024-01-05,246.93,241.27,-0.0296,⚪ 時間到期,20,293.16,212.26
2606,2023-12-12,2024-01-10,46.24,43.68,-0.0619,⚪ 時間到期,20,53.48,40.81
2615,2023-12-25,2024-01-10,52.97,46.54,-0.1273,🔴 停損,11,61.53,46.54
2353,2023-12-27,2024-01-10,45.8,41.87,-0.092,🔴 停損,9,51.03,41.87
2609,2024-01-04,2024-01-10,45.96,40.27,-0.1297,🔴 停損,4,53.53,40.27
2637,2023-12-13,2024-01-11,43.79,43.75,-0.0078,⚪ 時間到期,20,49.69,39.37
6239,2023-12-21,2024-01-11,128.49,114.99,-0.1112,🔴 停損,14,146.5,114.99
2324,2023-12-29,2024-01-12,35.5,31.85,-0.1089,🔴 停損,9,40.36,31.85
2385,2023-12-15,2024-01-15,159.34,154.93,-0.0344,⚪ 時間到期,20,179.43,144.28
3481,2024-01-10,2024-01-18,14.18,15.86,0.1112,🟢 停利,6,15.86,12.92
2603,2023-12-28,2024-01-26,113.34,115.52,0.0123,⚪ 時間到期,20,128.41,102.04
3017,2024-01-15,2024-01-30,341.24,393.15,0.1443,🟢 停利,11,393.15,302.3
1519,2024-01-10,2024-01-31,259.23,314.49,0.2049,🟢 停利,15,314.49,217.78
6415,2024-01-11,2024-01-31,442.48,379.26,-0.1487,🔴 停損,14,526.77,379.26
3036,2024-01-18,2024-02-01,133.03,153.58,0.1466,🟢 停利,10,153.58,117.62
2356,2024-01-05,2024-02-02,46.74,51.05,0.0846,⚪ 時間到期,20,55.29,40.33
1519,2024-01-31,2024-02-02,304.42,375.63,0.2255,🟢 停利,2,356.72,265.19
3017,2024-01-31,2024-02-05,413.39,480.59,0.1546,🟢 停利,3,480.59,362.98
3231,2024-01-26,2024-02-15,104.38,121.13,0.1525,🟢 停利,7,118.52,93.78
2353,2024-01-10,2024-02-16,42.19,43.31,0.0194,⚪ 時間到期,20,50.73,35.79
2609,2024-01-10,2024-02-16,42.45,39.15,-0.084,⚪ 時間到期,20,51.94,35.33
2357,2024-01-11,2024-02-19,399.25,412.23,0.0255,⚪ 時間到期,20,459.42,354.12
3035,2024-01-12,2024-02-20,404.11,384.48,-0.0551,⚪ 時間到期,20,456.97,364.46
3231,2024-02-16,2024-02-23,118.51,105.81,-0.1133,🔴 停損,5,135.45,105.81
3481,2024-01-30,2024-02-27,16.29,14.53,-0.1136,🔴 停損,13,18.62,14.53
2376,2024-02-19,2024-02-27,335.72,296.99,-0.1214,🔴 停損,6,387.37,296.99
3017,2024-02-05,2024-03-01,466.03,542.98,0.1571,🟢 停利,11,542.98,408.33
6239,2024-02-02,2024-03-04,131.17,147.84,0.1194,🟢 停利,13,147.84,118.67
2383,2024-02-16,2024-03-04,525.15,466.2,-0.1183,🔴 停損,10,603.74,466.2
3017,2024-03-01,2024-03-07,525.51,630.02,0.1907,🟢 停利,4,630.02,447.13
2454,2024-03-04,2024-03-07,1022.87,1144.95,0.1117,🟢 停利,3,1144.95,931.32
6239,2024-03-04,2024-03-08,143.66,162.56,0.1238,🟢 停利,4,162.56,129.49
3036,2024-02-01,2024-03-12,150.4,142.03,-0.0621,⚪ 時間到期,20,178.81,129.1
6669,2024-02-02,2024-03-13,710.5,725.36,0.0139,⚪ 時間到期,20,829.42,621.31
2368,2024-02-20,2024-03-13,252.1,218.61,-0.1387,🔴 停損,15,296.74,218.61
1519,2024-02-15,2024-03-14,360.1,434.14,0.1974,🟢 停利,19,424.39,311.88
3017,2024-03-07,2024-03-15,621.05,525.96,-0.1589,🔴 停損,6,745.53,527.7
2603,2024-03-08,2024-03-18,137.85,125.34,-0.097,🔴 停損,6,154.52,125.34
2404,2024-03-12,2024-03-20,327.32,377.98,0.1469,🟢 停利,6,370.04,295.28
2376,2024-02-27,2024-03-22,306.65,260.69,-0.1557,🔴 停損,17,367.91,260.69
2317,2024-03-18,2024-03-22,121.63,133.51,0.0901,🟢 停利,4,133.51,112.73
3231,2024-02-23,2024-03-25,111.67,111.11,-0.0119,⚪ 時間到期,20,130.38,97.64
1519,2024-03-15,2024-03-25,470.0,561.53,0.1866,🟢 停利,6,561.53,401.36
2404,2024-03-20,2024-03-26,378.35,324.23,-0.1489,🔴 停損,4,450.52,324.23
3706,2024-03-22,2024-03-26,51.71,46.85,-0.1001,🔴 停損,2,58.18,46.85
2379,2024-02-27,2024-03-27,515.08,529.35,0.0207,⚪ 時間到期,20,577.81,468.04
2360,2024-03-07,2024-04-08,260.23,239.18,-0.0872,⚪ 時間到期,20,299.94,230.46
1519,2024-03-25,2024-04-08,520.62,619.66,0.1821,🟢 停利,8,619.66,446.34
2317,2024-03-22,2024-04-09,131.69,147.13,0.1096,🟢 停利,10,147.13,120.11
2385,2024-03-13,2024-04-12,196.41,177.91,-0.1004,⚪ 時間到期,20,230.89,170.55
2449,2024-03-13,2024-04-12,97.13,95.25,-0.026,⚪ 時間到期,20,115.51,83.35
6239,2024-03-14,2024-04-15,167.76,166.25,-0.0157,⚪ 時間到期,20,193.96,148.1
3706,2024-03-27,2024-04-15,47.75,42.24,-0.1215,🔴 停損,11,55.1,42.24
2382,2024-04-08,2024-04-16,261.31,230.33,-0.1246,🔴 停損,6,302.62,230.33
2317,2024-04-09,2024-04-16,144.95,127.07,-0.1294,🔴 停損,5,168.8,127.07
2408,2024-04-15,2024-04-18,70.05,63.6,-0.0983,🔴 停損,3,78.4,63.78
1504,2024-03-25,2024-04-24,50.58,53.13,0.0432,⚪ 時間到期,20,57.31,45.53
1605,2024-04-15,2024-04-24,37.84,34.91,-0.0836,🔴 停損,7,41.74,34.91
3533,2024-03-26,2024-04-25,1319.78,1323.15,-0.0043,⚪ 時間到期,20,1608.62,1103.15
2404,2024-03-27,2024-04-26,340.96,358.64,0.0447,⚪ 時間到期,20,430.7,273.65
2327,2024-04-24,2024-05-03,119.04,130.95,0.0925,🟢 停利,6,130.95,110.11
2618,2024-04-25,2024-05-03,29.66,32.56,0.0902,🟢 停利,5,32.56,27.49
1519,2024-04-08,2024-05-07,597.27,590.17,-0.0186,⚪ 時間到期,20,735.74,493.41
2317,2024-04-16,2024-05-07,130.32,154.86,0.1802,🟢 停利,14,154.26,112.37
4938,2024-04-12,2024-05-13,87.86,86.82,-0.0187,⚪ 時間到期,20,101.28,77.8
2634,2024-04-12,2024-05-13,52.27,49.52,-0.059,⚪ 時間到期,20,58.82,47.35
2404,2024-04-26,2024-05-13,362.96,314.7,-0.1389,🔴 停損,10,427.3,314.7
3017,2024-04-16,2024-05-15,590.83,627.25,0.0544,⚪ 時間到期,20,731.08,485.64
9945,2024-05-07,2024-05-16,38.61,42.53,0.094,🟢 停利,7,42.53,35.67
6669,2024-04-18,2024-05-17,735.43,820.31,0.1078,⚪ 時間到期,20,873.97,631.53
1504,2024-04-24,2024-05-23,53.36,47.04,-0.1246,⚪ 時間到期,20,62.89,46.21
2615,2024-05-16,2024-05-27,63.93,74.1,0.1512,🟢 停利,7,74.1,56.3
6415,2024-05-03,2024-05-31,429.28,465.33,0.0766,⚪ 時間到期,20,514.65,365.25
2618,2024-05-03,2024-05-31,31.79,30.53,-0.0464,⚪ 時間到期,20,35.67,28.89
2891,2024-05-07,2024-06-04,31.49,31.72,0.0004,⚪ 時間到期,20,34.57,29.19
2609,2024-05-15,2024-06-05,58.99,68.04,0.1455,🟢 停利,15,68.04,52.2
6446,2024-05-23,2024-06-05,329.48,377.82,0.1389,🟢 停利,9,377.82,293.23
2615,2024-05-27,2024-06-06,71.23,85.03,0.1855,🟢 停利,8,83.06,62.36
2105,2024-06-04,2024-06-06,53.27,47.99,-0.1052,🔴 停損,2,60.22,48.05
2637,2024-05-13,2024-06-11,62.92,61.42,-0.0306,⚪ 時間到期,20,73.13,55.27
2317,2024-05-13,2024-06-11,156.39,164.91,0.0473,⚪ 時間到期,20,178.5,139.8
2610,2024-05-13,2024-06-11,20.53,20.83,0.0074,⚪ 時間到期,20,22.97,18.7
6446,2024-06-05,2024-06-11,353.39,402.3,0.1306,🟢 停利,3,402.3,316.71
2603,2024-06-06,2024-06-12,169.24,144.11,-0.1543,🔴 停損,3,202.75,144.11
9945,2024-05-17,2024-06-17,42.11,40.14,-0.0532,⚪ 時間到期,20,48.48,37.33
2454,2024-05-31,2024-06-19,1206.35,1345.65,0.1078,🟢 停利,12,1345.65,1101.87
2605,2024-05-31,2024-07-01,29.39,27.44,-0.0728,⚪ 時間到期,20,34.69,25.41
6446,2024-06-11,2024-07-01,397.16,460.48,0.1515,🟢 停利,14,460.48,349.67
2609,2024-06-05,2024-07-04,64.59,61.6,-0.0528,⚪ 時間到期,20,78.65,54.05
2615,2024-06-06,2024-07-05,85.11,77.77,-0.0926,⚪ 時間到期,20,103.12,71.61
3443,2024-06-11,2024-07-09,1585.77,1603.8,0.0045,⚪ 時間到期,20,1852.62,1385.63
6415,2024-06-11,2024-07-09,477.63,420.47,-0.1257,⚪ 時間到期,20,573.56,405.69
2345,2024-06-11,2024-07-09,523.8,544.4,0.0322,⚪ 時間到期,20,597.83,468.28
2449,2024-07-01,2024-07-09,105.6,123.06,0.1574,🟢 停利,6,123.06,92.5
4938,2024-06-12,2024-07-10,97.48,95.48,-0.0272,⚪ 時間到期,20,108.15,89.48
2881,2024-07-05,2024-07-10,69.64,73.91,0.0541,🟢 停利,3,73.91,66.43
2881,2024-07-10,2024-07-11,72.96,77.29,0.052,🟢 停利,1,77.29,69.72
1519,2024-06-17,2024-07-15,676.08,693.47,0.0187,⚪ 時間到期,20,789.35,591.13
2360,2024-06-19,2024-07-17,320.38,317.16,-0.0168,⚪ 時間到期,20,365.34,286.67
6446,2024-07-01,2024-07-17,457.95,524.67,0.1379,🟢 停利,12,524.67,407.91
2317,2024-07-09,2024-07-18,212.45,192.44,-0.1004,🔴 停損,7,239.15,192.44
2382,2024-07-10,2024-07-18,315.21,276.9,-0.1275,🔴 停損,6,356.95,283.9
2882,2024-07-15,2024-07-19,60.5,56.57,-0.0714,🔴 停損,4,65.74,56.57
2449,2024-07-09,2024-07-22,121.64,104.85,-0.1439,🔴 停損,9,144.02,104.85
2368,2024-07-09,2024-07-22,220.61,197.95,-0.1088,🔴 停損,9,250.81,197.95
2881,2024-07-11,2024-07-22,74.79,71.18,-0.0548,🔴 停損,7,79.61,71.18
3037,2024-07-18,2024-07-22,205.75,186.33,-0.1006,🔴 停損,2,231.64,186.33
2327,2024-07-17,2024-07-26,159.53,140.45,-0.1256,🔴 停損,5,176.54,146.77
2883,2024-07-04,2024-08-05,14.83,13.78,-0.0774,🔴 停損,20,16.24,13.78
2308,2024-07-09,2024-08-05,391.36,343.07,-0.1294,🔴 停損,17,438.85,355.74
9945,2024-07-18,2024-08-05,45.36,41.9,-0.0826,🔴 停損,10,49.98,41.9
3481,2024-07-19,2024-08-05,15.62,13.82,-0.121,🔴 停損,9,18.01,13.82
2881,2024-07-22,2024-08-05,73.34,68.23,-0.076,🔴 停損,8,80.15,68.23
2449,2024-07-22,2024-08-05,109.66,86.55,-0.2162,🔴 停損,8,135.04,90.63
3037,2024-07-26,2024-08-05,184.04,149.35,-0.194,🔴 停損,6,216.31,159.84
5871,2024-08-05,2024-08-06,125.9,116.7,-0.0794,🔴 停損,1,138.17,116.7
6446,2024-07-17,2024-08-12,491.99,567.22,0.145,🟢 停利,16,567.22,435.58
2886,2024-07-22,2024-08-21,36.39,36.11,-0.0146,⚪ 時間到期,20,38.83,34.56
4904,2024-07-22,2024-08-21,78.15,83.15,0.0568,⚪ 時間到期,20,88.41,70.46
9945,2024-08-05,2024-09-02,43.42,44.76,0.0239,⚪ 時間到期,20,51.41,37.42
2881,2024-08-05,2024-09-02,72.4,81.18,0.1137,🟢 停利,20,81.18,65.81
3481,2024-08-05,2024-09-02,14.37,13.89,-0.0397,⚪ 時間到期,20,16.97,12.42
2327,2024-08-05,2024-09-02,141.38,155.91,0.0952,⚪ 時間到期,20,164.69,123.9
2412,2024-08-05,2024-09-02,112.74,114.94,0.0126,⚪ 時間到期,20,118.06,108.74
2303,2024-08-05,2024-09-02,47.61,51.16,0.0673,⚪ 時間到期,20,52.86,43.68
3045,2024-08-06,2024-09-03,97.6,103.02,0.0483,⚪ 時間到期,20,106.7,90.78
3036,2024-09-02,2024-09-04,112.47,99.22,-0.1238,🔴 停損,2,130.13,99.22
6446,2024-08-12,2024-09-09,557.65,553.04,-0.015,⚪ 時間到期,20,667.61,475.18
2360,2024-09-09,2024-09-10,297.15,342.41,0.1444,🟢 停利,1,342.41,263.21
2357,2024-08-21,2024-09-19,469.1,508.88,0.0774,⚪ 時間到期,20,546.11,411.35
2603,2024-08-21,2024-09-19,151.92,152.98,0.0001,⚪ 時間到期,20,174.31,135.14
3661,2024-09-03,2024-09-24,2567.21,2200.76,-0.1486,🔴 停損,14,3055.8,2200.76
2449,2024-09-02,2024-10-01,111.49,102.25,-0.0892,⚪ 時間到期,20,133.04,95.33
2383,2024-09-02,2024-10-01,464.73,434.29,-0.0719,⚪ 時間到期,20,526.58,418.33
2377,2024-09-02,2024-10-01,173.41,163.87,-0.0615,⚪ 時間到期,20,197.38,155.42
2881,2024-09-02,2024-10-01,79.59,81.42,0.016,⚪ 時間到期,20,88.61,72.82
2884,2024-09-02,2024-10-01,25.86,26.25,0.008,⚪ 時間到期,20,27.87,24.36
2618,2024-10-01,2024-10-04,33.63,31.53,-0.0687,🔴 停損,1,36.12,31.76
3036,2024-09-04,2024-10-07,102.25,98.43,-0.0439,⚪ 時間到期,20,117.66,90.68
2615,2024-10-01,2024-10-07,93.0,82.34,-0.1207,🔴 停損,2,107.22,82.34
3149,2024-10-01,2024-10-11,34.88,43.8,0.2471,🟢 停利,5,43.8,28.19
3045,2024-09-10,2024-10-14,104.97,103.48,-0.0209,⚪ 時間到期,20,112.24,99.52
2002,2024-10-07,2024-10-15,23.15,21.63,-0.0718,🔴 停損,5,25.17,21.63
2360,2024-09-19,2024-10-16,343.61,403.86,0.1673,🟢 停利,16,403.86,298.43
1216,2024-09-19,2024-10-22,80.52,82.3,0.015,⚪ 時間到期,20,86.71,75.88
2357,2024-09-24,2024-10-25,528.19,528.56,-0.0061,⚪ 時間到期,20,593.83,478.96
5871,2024-10-01,2024-10-29,142.2,130.8,-0.0865,🔴 停損,17,157.4,130.8
2912,2024-10-01,2024-11-01,275.92,251.01,-0.0965,🔴 停損,19,294.32,262.11
6415,2024-10-04,2024-11-05,492.93,475.68,-0.0416,⚪ 時間到期,20,576.33,430.38
2615,2024-10-07,2024-11-06,82.68,86.96,0.0446,⚪ 時間到期,20,98.77,70.61
3231,2024-11-01,2024-11-06,100.37,112.4,0.1122,🟢 停利,3,112.4,91.35
3149,2024-10-11,2024-11-11,43.79,36.72,-0.1672,🔴 停損,20,53.22,36.72
3533,2024-10-14,2024-11-12,1572.03,1694.57,0.0706,⚪ 時間到期,20,1867.03,1350.78
3017,2024-10-15,2024-11-13,649.09,651.4,-0.0033,⚪ 時間到期,20,746.26,576.22
3706,2024-11-12,2024-11-13,54.0,59.06,0.0861,🟢 停利,1,59.06,50.21
2317,2024-10-16,2024-11-14,191.35,198.19,0.0286,⚪ 時間到期,20,211.87,175.96
3706,2024-11-13,2024-11-15,58.32,64.42,0.097,🟢 停利,2,64.42,53.75
3443,2024-10-22,2024-11-20,1227.38,1191.82,-0.0356,⚪ 時間到期,20,1431.8,1074.06
2603,2024-11-06,2024-11-21,175.3,192.04,0.088,🟢 停利,11,192.04,162.74
3706,2024-11-15,2024-11-22,64.17,74.63,0.155,🟢 停利,5,71.84,58.42
2449,2024-10-25,2024-11-25,118.35,116.86,-0.0193,⚪ 時間到期,20,140.99,101.37
2382,2024-10-29,2024-11-27,282.22,262.26,-0.0771,⚪ 時間到期,20,316.82,256.27
3037,2024-11-14,2024-11-28,166.28,145.58,-0.1305,🔴 停損,10,193.88,145.58
2404,2024-11-21,2024-12-02,375.75,413.94,0.0941,🟢 停利,7,413.94,347.11
2360,2024-11-05,2024-12-03,416.21,410.47,-0.0205,⚪ 時間到期,20,497.14,355.51
3231,2024-11-06,2024-12-04,111.58,108.2,-0.0369,⚪ 時間到期,20,125.01,101.5
2609,2024-11-11,2024-12-09,62.34,69.33,0.1044,🟢 停利,20,69.33,57.1
2356,2024-11-13,2024-12-11,46.89,46.19,-0.0216,⚪ 時間到期,20,53.02,42.28
2383,2024-12-03,2024-12-11,497.67,558.59,0.1147,🟢 停利,6,558.59,451.99
2345,2024-11-28,2024-12-13,646.03,745.73,0.1464,🟢 停利,11,745.73,571.26
2204,2024-11-25,2024-12-16,75.15,66.95,-0.1153,🔴 停損,15,86.09,66.95
9904,2024-11-20,2024-12-18,38.78,37.7,-0.0344,⚪ 時間到期,20,43.1,35.54
3706,2024-11-22,2024-12-18,74.7,65.72,-0.1263,🔴 停損,18,86.68,65.72
2404,2024-12-02,2024-12-19,396.26,445.91,0.1176,🟢 停利,13,445.91,359.03
2603,2024-11-27,2024-12-25,182.15,186.39,0.0163,⚪ 時間到期,20,202.44,166.93
2383,2024-12-11,2024-12-27,539.97,612.38,0.1264,🟢 停利,12,612.38,485.66
2610,2024-12-04,2025-01-02,24.91,24.61,-0.0189,⚪ 時間到期,20,27.1,23.27
3443,2024-12-18,2025-01-02,1453.21,1272.97,-0.13,🔴 停損,10,1693.54,1272.97
6669,2024-12-09,2025-01-07,791.7,876.33,0.0993,⚪ 時間到期,20,926.79,690.39
2618,2024-12-11,2025-01-09,40.85,41.12,-0.0002,⚪ 時間到期,20,45.08,37.68
2368,2024-12-13,2025-01-13,218.18,197.57,-0.1006,⚪ 時間到期,20,249.83,194.44
2379,2025-01-02,2025-01-13,536.95,492.65,-0.0888,🔴 停損,7,596.02,492.65
3661,2024-12-16,2025-01-14,2937.01,2796.46,-0.0544,⚪ 時間到期,20,3354.76,2623.69
6669,2025-01-07,2025-01-14,861.37,760.06,-0.1237,🔴 停損,5,996.46,760.06
2345,2024-12-18,2025-01-16,718.57,715.9,-0.0105,⚪ 時間到期,20,844.91,623.82
2404,2024-12-19,2025-01-17,438.22,475.04,0.0766,⚪ 時間到期,20,499.88,391.97
6285,2024-12-25,2025-02-03,128.48,134.96,0.0432,⚪ 時間到期,20,145.84,115.45
6446,2025-01-13,2025-02-03,591.69,538.85,-0.0955,🔴 停損,8,662.13,538.85
2383,2024-12-27,2025-02-05,595.05,565.96,-0.0554,⚪ 時間到期,20,683.87,528.43
2891,2025-01-02,2025-02-10,35.62,36.68,0.0227,⚪ 時間到期,20,37.47,34.24
2618,2025-01-09,2025-02-12,42.28,38.96,-0.085,🔴 停損,17,46.72,38.96
6446,2025-02-03,2025-02-12,540.62,611.39,0.1232,🟢 停利,7,611.39,487.55
3711,2025-01-14,2025-02-17,153.41,170.98,0.1069,🟢 停利,17,170.98,140.23
2377,2025-01-14,2025-02-18,172.0,192.69,0.1127,🟢 停利,18,192.69,156.48
2454,2025-01-13,2025-02-19,1373.71,1472.75,0.0648,⚪ 時間到期,20,1525.07,1260.18
5876,2025-01-16,2025-02-24,38.46,40.39,0.043,⚪ 時間到期,20,41.81,35.95
2301,2025-01-17,2025-02-25,99.79,104.37,0.0388,⚪ 時間到期,20,107.84,93.75
2408,2025-02-19,2025-02-25,36.02,42.65,0.1759,🟢 停利,4,42.65,31.05
2404,2025-02-03,2025-03-03,456.87,399.65,-0.1312,🔴 停損,19,533.15,399.65
1605,2025-02-17,2025-03-03,28.5,25.86,-0.0988,🔴 停損,9,32.02,25.86
6770,2025-02-05,2025-03-06,18.76,17.99,-0.0474,⚪ 時間到期,20,22.16,16.21
6285,2025-02-10,2025-03-11,137.93,131.65,-0.052,⚪ 時間到期,20,160.39,121.08
1519,2025-02-24,2025-03-11,511.05,456.49,-0.1129,🔴 停損,10,583.79,456.49
2344,2025-02-18,2025-03-12,18.37,20.88,0.1287,🟢 停利,15,20.88,16.49
2395,2025-02-12,2025-03-13,392.26,373.73,-0.0538,⚪ 時間到期,20,445.62,352.23
2884,2025-02-12,2025-03-13,26.41,27.12,0.0197,⚪ 時間到期,20,27.72,25.43
2637,2025-02-25,2025-03-25,73.69,66.58,-0.1026,🔴 停損,19,83.16,66.58
1519,2025-03-11,2025-03-25,468.59,407.26,-0.1368,🔴 停損,10,550.38,407.26
2408,2025-02-25,2025-03-26,39.71,41.57,0.0395,⚪ 時間到期,20,47.59,33.81
2606,2025-03-03,2025-03-31,63.56,58.33,-0.0885,⚪ 時間到期,20,74.53,55.32
2002,2025-03-03,2025-03-31,23.05,21.86,-0.0583,⚪ 時間到期,20,25.65,21.1
1605,2025-03-06,2025-03-31,27.44,22.65,-0.1802,🔴 停損,17,32.56,23.6
2634,2025-03-25,2025-03-31,51.62,47.35,-0.089,🔴 停損,4,57.31,47.35
2303,2025-03-13,2025-04-07,41.32,37.63,-0.0955,🔴 停損,15,44.36,39.05
2609,2025-03-25,2025-04-07,66.99,59.96,-0.1111,🔴 停損,7,73.12,62.4
3481,2025-03-26,2025-04-07,14.59,12.8,-0.1284,🔴 停損,6,16.11,13.45
2385,2025-03-31,2025-04-07,149.59,133.92,-0.1109,🔴 停損,3,167.86,135.89
3034,2025-03-31,2025-04-07,500.45,433.72,-0.1393,🔴 停損,3,533.84,475.41
1301,2025-03-11,2025-04-08,37.54,33.01,-0.1267,🔴 停損,18,42.84,33.57
2344,2025-03-12,2025-04-08,18.97,15.27,-0.2005,🔴 停損,17,23.04,15.92
6415,2025-03-13,2025-04-08,416.45,361.44,-0.138,🔴 停損,16,489.8,361.44
2634,2025-03-31,2025-04-08,48.95,42.98,-0.128,🔴 停損,4,55.92,43.72
2408,2025-03-31,2025-04-11,37.42,29.98,-0.2043,🔴 停損,7,47.34,29.98
